id,name,age,gender,country,image,Sector,Company,Worth(BUSD),accuracy
6617,Evan Spiegel,27.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59162afb31358e03e5590bd9/416x416.jpg?background=000000&cropX1=1011&cropX2=4726&cropY1=32&cropY2=3744,Technology,Snapchat,4.1,
1942,Wang Xing,45.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a7d03fba7ea431690130d98/416x416.jpg?background=000000&cropX1=101&cropX2=561&cropY1=90&cropY2=549,Technology,e-commerce,4.1,
9311,Kelcy Warren,62.0,Male,,https://specials-images.forbesimg.com/imageserve/59d7eab04bbe6f37dda020cf/416x416.jpg?background=000000&cropX1=2496&cropX2=3723&cropY1=163&cropY2=1389,Energy,pipelines,4.1,
4686,Ben Ashkenazy,48.0,Male,Israel,https://specials-images.forbesimg.com/imageserve/59ef795e4bbe6f37dda1056d/416x416.jpg?background=000000&cropX1=1613&cropX2=3298&cropY1=1291&cropY2=2975,Real Estate,real estate,4.0,
8195,Ursula Bechtolsheimer-Kipp,68.0,Female,,https://specials-images.forbesimg.com/imageserve/5a7e5aff31358e4955ad13b7/416x416.jpg?background=000000&cropX1=18&cropX2=775&cropY1=120&cropY2=877,Real Estate,retail,4.0,0.98
2360,Otto Philipp Braun,40.0,Male,,https://specials-images.forbesimg.com/imageserve/5a68e7774bbe6f2652f37a75/416x416.jpg?background=000000&cropX1=165&cropX2=813&cropY1=30&cropY2=679,Healthcare,medical technology,4.0,
3706,Che Jianxing,51.0,Male,China,https://specials-images.forbesimg.com/imageserve/589ce0f74bbe6f0e55866685/416x416.jpg?background=000000&cropX1=72&cropX2=744&cropY1=0&cropY2=672,Fashion & Retail,furniture retailing,4.0,
3290,Dagmar Dolby,76.0,Female,Germany,https://specials-images.forbesimg.com/imageserve/59d7fbac4bbe6f37dda021cd/416x416.jpg?background=000000&cropX1=0&cropX2=838&cropY1=669&cropY2=1506,Technology,Dolby Laboratories,4.0,
7245,Traudl Engelhorn,91.0,Female,,https://specials-images.forbesimg.com/imageserve/5a7e56414bbe6f2652f529b3/416x416.jpg?background=000000&cropX1=116&cropX2=1016&cropY1=250&cropY2=1150,Healthcare,"pharmaceuticals, medical equipment",4.0,
8728,Dan Friedkin,53.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8dd78231358e4955adfbaa/416x416.jpg?background=000000&cropX1=0&cropX2=2168&cropY1=356&cropY2=2525,Automotive,Toyota dealerships,4.0,0.99
4717,Sergei Galitsky,50.0,Male,Russia,https://specials-images.forbesimg.com/imageserve/5a80b5184bbe6f2652f54002/416x416.jpg?background=000000&cropX1=1003&cropX2=2987&cropY1=9&cropY2=1994,Fashion & Retail,retail,4.0,
4482,Huang Rulun,66.0,Male,China,https://specials-images.forbesimg.com/imageserve/b8f39daf7c442a93e854518a273084a2/416x416.jpg?background=000000&cropX1=69&cropX2=716&cropY1=142&cropY2=790,Real Estate,real estate,4.0,
8131,Erman Ilicak,50.0,Male,Turkey,https://specials-images.forbesimg.com/imageserve/58b73d2f4bbe6f0e5587d21e/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=31&cropY2=775,Construction & Engineering,construction,4.0,
6418,Ronald Lauder,74.0,Male,,https://specials-images.forbesimg.com/imageserve/59dbce3ba7ea436b47b39bc9/416x416.jpg?background=000000&cropX1=1034&cropX2=2203&cropY1=148&cropY2=1317,Fashion & Retail,Estee Lauder,4.0,
1170,Michel Leclercq,79.0,Male,France,https://specials-images.forbesimg.com/imageserve/59dbce3ba7ea436b47b39bc9/416x416.jpg?background=000000&cropX1=1034&cropX2=2203&cropY1=148&cropY2=1317,Fashion & Retail,sporting goods,4.0,0.98
5454,Michael Moritz,63.0,Male,United Kingdom,https://specials-images.forbesimg.com/imageserve/59dbd8bba7ea436b47b39d44/416x416.jpg?background=000000&cropX1=1200&cropX2=3680&cropY1=80&cropY2=2559,Technology,venture capital,4.0,
6122,Issad Rebrab,74.0,Male,Algeria,https://specials-images.forbesimg.com/imageserve/5a7a210fa7ea43169012d507/416x416.jpg?background=000000&cropX1=523&cropX2=2140&cropY1=10&cropY2=1626,Food and Beverage,food,4.0,
7261,Naguib Sawiris,64.0,Male,,https://specials-images.forbesimg.com/imageserve/5a7dddd44bbe6f2652f51ec1/416x416.jpg?background=000000&cropX1=5&cropX2=2447&cropY1=21&cropY2=2464,Telecom,telecom,4.0,
2344,Richard Schulze,77.0,Male,United States,https:http://specials-images.forbesimg.com/imageserve/1423046948c12a11b7b90939845786aa/416x416.jpg?background=000000&cropX1=245&cropX2=1029&cropY1=108&cropY2=892,Fashion & Retail,Best Buy,4.0,1.0
1831,B.R. Shetty,76.0,Male,,https://specials-images.forbesimg.com/imageserve/56cafcc7e4b062f6b59a354a/416x416.jpg?background=000000&cropX1=56&cropX2=703&cropY1=93&cropY2=741,Healthcare,healthcare,4.0,
1285,Jeff Sutton,58.0,Male,,https://specials-images.forbesimg.com/imageserve/56cafcc7e4b062f6b59a354a/416x416.jpg?background=000000&cropX1=56&cropX2=703&cropY1=93&cropY2=741,Real Estate,real estate,4.0,
4259,Tony Tan Caktiong,65.0,Male,Philippines,https://specials-images.forbesimg.com/imageserve/599b5d1b4bbe6f5997f04310/416x416.jpg?background=000000&cropX1=783&cropX2=3434&cropY1=17&cropY2=2667,Food and Beverage,food,4.0,
6059,Yu Huijiao,52.0,Male,,https://specials-images.forbesimg.com/imageserve/5a7d1bc14bbe6f2652f51217/416x416.jpg?background=000000&cropX1=15&cropX2=1937&cropY1=258&cropY2=2180,Logistics,package delivery,4.0,
1156,Zhang Xuexin,70.0,Male,,https://specials-images.forbesimg.com/imageserve/5a8dfe16a7ea4316901410ad/416x416.jpg?background=000000&cropX1=701&cropX2=2810&cropY1=5&cropY2=2112,Metals & Mining,aluminum,4.0,
4053,Zhang Yiming,33.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a7d250aa7ea431690130ede/416x416.jpg?background=000000&cropX1=1389&cropX2=2538&cropY1=771&cropY2=1919,Technology,software,4.0,0.59
3863,Suhail Bahwan,79.0,Male,,https://specials-images.forbesimg.com/imageserve/58accd954bbe6f0e55873ffd/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=39&cropY2=783,Diversified,diversified,3.9,
1628,Rick Caruso,59.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8dd7e74bbe6f2652f6274e/416x416.jpg?background=000000&cropX1=0&cropX2=1983&cropY1=0&cropY2=1984,Real Estate,real estate,3.9,0.99
3691,Tom Gores,53.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59dbd23431358e542c0380ab/416x416.jpg?background=000000&cropX1=1074&cropX2=2950&cropY1=130&cropY2=2006,Finance and Investments,private equity,3.9,1.0
9331,Peter Hargreaves,71.0,Male,United Kingdom,https://specials-images.forbesimg.com/imageserve/5a815fca4bbe6f2652f547f7/416x416.jpg?background=000000&cropX1=867&cropX2=2267&cropY1=479&cropY2=1880,Finance and Investments,financial services,3.9,
6219,Daniela Herz,64.0,Female,,https://specials-images.forbesimg.com/imageserve/5a815fca4bbe6f2652f547f7/416x416.jpg?background=000000&cropX1=867&cropX2=2267&cropY1=479&cropY2=1880,Finance and Investments,coffee,3.9,
6792,Guenter Herz,77.0,Male,Germany,https://specials-images.forbesimg.com/imageserve/58a1d3a331358e1a35ab4263/416x416.jpg?background=000000&cropX1=87&cropX2=630&cropY1=95&cropY2=638,Finance and Investments,coffee,3.9,
2723,Masatoshi Ito,94.0,Male,,https://specials-images.forbesimg.com/imageserve/9a1adba9e6b474399573d48ba6ef713a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=31&cropY2=775,Fashion & Retail,retail,3.9,1.0
5978,Barry Lam,69.0,Male,,https://specials-images.forbesimg.com/imageserve/56cc32c1e4b062f6b59a4fdd/416x416.jpg?background=000000&cropX1=45&cropX2=651&cropY1=89&cropY2=695,Technology,electronics,3.9,
4571,Sudhir & Samir Mehta,,Male,India,https://specials-images.forbesimg.com/imageserve/5abba482a7ea432fbc1d5d2a/416x416.jpg?background=000000&cropX1=1748&cropX2=4571&cropY1=233&cropY2=3058,Diversified,diversified,3.9,
3166,Ravi Pillai,64.0,Male,India,https://specials-images.forbesimg.com/imageserve/852181c7f225b2df196d085d65487095/416x416.jpg?background=000000&cropX1=89&cropX2=704&cropY1=81&cropY2=697,Construction & Engineering,construction,3.9,
5279,Stewart And Lynda Resnick,,Male,United States,https://specials-images.forbesimg.com/imageserve/59d7fd0731358e542c036eb5/416x416.jpg?background=000000&cropX1=575&cropX2=2287&cropY1=341&cropY2=2053,Food and Beverage,"agriculture, water",3.9,0.99
1141,Jerry Speyer,78.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59d7fdd831358e542c036ecf/416x416.jpg?background=000000&cropX1=169&cropX2=1611&cropY1=40&cropY2=1483,Real Estate,real estate,3.9,
1407,Harry Stine,76.0,Male,,https://specials-images.forbesimg.com/imageserve/59d7ff5531358e542c036ed6/416x416.jpg?background=000000&cropX1=352&cropX2=1206&cropY1=124&cropY2=978,Food and Beverage,agriculture,3.9,
3790,George Ty,85.0,Male,,https://specials-images.forbesimg.com/imageserve/a4d43f17fff8159e27532df9db2b8c45/416x416.jpg?background=000000&cropX1=166&cropX2=744&cropY1=48&cropY2=627,Finance and Investments,banking,3.9,
8718,Steven Udvar-Hazy,72.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59d800764bbe6f37dda021db/416x416.jpg?background=000000&cropX1=489&cropX2=1983&cropY1=247&cropY2=1740,Service,aircraft leasing,3.9,
9675,Christoph Zeller,61.0,Male,Germany,https://specials-images.forbesimg.com/imageserve/59d800764bbe6f37dda021db/416x416.jpg?background=000000&cropX1=489&cropX2=1983&cropY1=247&cropY2=1740,Healthcare,dental implants,3.9,1.0
6865,Nathan Blecharczyk,34.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8dda51a7ea431690140c1f/416x416.jpg?background=000000&cropX1=891&cropX2=3257&cropY1=303&cropY2=2667,Technology,Airbnb,3.8,
5564,Hubert Burda,78.0,Male,Germany,https://specials-images.forbesimg.com/imageserve/5a7e18774bbe6f2652f5262a/416x416.jpg?background=000000&cropX1=545&cropX2=2767&cropY1=28&cropY2=2251,Media & Entertainment,publishing,3.8,
6954,Chen Dongsheng,60.0,Male,,https://specials-images.forbesimg.com/imageserve/5a7bc417a7ea43169012f465/416x416.jpg?background=000000&cropX1=903&cropX2=3641&cropY1=0&cropY2=2736,Finance and Investments,insurance,3.8,0.62
7677,Brian Chesky,35.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59d8056a31358e542c036f00/416x416.jpg?background=000000&cropX1=545&cropX2=2830&cropY1=1231&cropY2=3518,Technology,Airbnb,3.8,
1824,Gustaf Douglas,80.0,Male,,https://specials-images.forbesimg.com/imageserve/5a811d2e4bbe6f2652f545c3/416x416.jpg?background=000000&cropX1=0&cropX2=1212&cropY1=3&cropY2=1216,Diversified,investments,3.8,
8831,Joe Gebbia,35.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a21ca88a7ea432f2e74b67c/416x416.jpg?background=000000&cropX1=135&cropX2=3183&cropY1=289&cropY2=3336,Technology,Airbnb,3.8,
6517,Peter Gilgan,67.0,Male,Canada,https://specials-images.forbesimg.com/imageserve/5a7bb1f84bbe6f2652f4f39e/416x416.jpg?background=000000&cropX1=576&cropX2=4419&cropY1=0&cropY2=3840,Construction & Engineering,homebuilding,3.8,
9045,Jeff Greene,63.0,Male,United States,https://specials-images.forbesimg.com/imageserve/4f11bbb61e2f6e54d13d5d8d64b6af1a/416x416.jpg?background=000000&cropX1=5&cropX2=731&cropY1=61&cropY2=788,Real Estate,"real estate, investments",3.8,
6441,Jiang Weiping,63.0,Male,China,https://specials-images.forbesimg.com/imageserve/562e57f2e4b0ffa7afe645f1/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=113&cropY2=854,Manufacturing,chemicals,3.8,
8030,Dominika & Sebastian Kulczyk,,Female,Poland,https://specials-images.forbesimg.com/imageserve/5a806eb631358e4955ad27e5/416x416.jpg?background=000000&cropX1=1071&cropX2=4110&cropY1=7&cropY2=3046,Finance and Investments,diversified,3.8,0.98
6292,Li Wa,52.0,Male,,https://specials-images.forbesimg.com/imageserve/1d225270d1a088f84333d4b2d0d6932a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=190&cropY2=934,Real Estate,real estate,3.8,
6333,Robert Mcnair,81.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8dda8ba7ea431690140c29/416x416.jpg?background=000000&cropX1=217&cropX2=2655&cropY1=249&cropY2=2686,Sports,"energy, sports",3.8,
4841,Masahiro Miki,62.0,Male,Japan,https://specials-images.forbesimg.com/imageserve/4b326a448b4132675e2cb6e3202fa061/416x416.jpg?background=000000&cropX1=0&cropX2=372&cropY1=2&cropY2=374,Fashion & Retail,shoes,3.8,1.0
1253,Katharina Otto-Bernstein,,Female,,https://specials-images.forbesimg.com/imageserve/5a7e1c9e4bbe6f2652f52679/416x416.jpg?background=000000&cropX1=551&cropX2=2600&cropY1=289&cropY2=2340,Real Estate,real estate,3.8,0.97
9911,Ira Rennert,84.0,Male,United States,https://specials-images.forbesimg.com/imageserve/57e06ef631358e16c589b9fd/416x416.jpg?background=000000&cropX1=79&cropX2=744&cropY1=44&cropY2=710,Finance and Investments,investments,3.8,0.92
9363,Henry Samueli,63.0,Male,,https://specials-images.forbesimg.com/imageserve/5a8dd4c6a7ea431690140b00/416x416.jpg?background=000000&cropX1=403&cropX2=1131&cropY1=270&cropY2=999,Technology,semiconductors,3.8,
3787,Zeng Fangqin,52.0,Female,,https://specials-images.forbesimg.com/imageserve/5a8dd4c6a7ea431690140b00/416x416.jpg?background=000000&cropX1=403&cropX2=1131&cropY1=270&cropY2=999,Technology,smartphone components,3.8,
4326,Zhang Jin,46.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a8dd4c6a7ea431690140b00/416x416.jpg?background=000000&cropX1=403&cropX2=1131&cropY1=270&cropY2=999,Diversified,diversified,3.8,
2495,Nick Caporella,82.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8dd4c6a7ea431690140b00/416x416.jpg?background=000000&cropX1=403&cropX2=1131&cropY1=270&cropY2=999,Food and Beverage,beverages,3.7,1.0
5388,Mark Cuban,59.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59dbe47b31358e542c038283/416x416.jpg?background=000000&cropX1=720&cropX2=1325&cropY1=189&cropY2=793,Media & Entertainment,online media,3.7,1.0
6299,Ken Fisher,67.0,Male,,https://specials-images.forbesimg.com/imageserve/59dbd16931358e542c038093/416x416.jpg?background=000000&cropX1=119&cropX2=540&cropY1=34&cropY2=455,Finance and Investments,money management,3.7,
4418,Jaime Gilinski Bacal,60.0,Male,Colombia,https://specials-images.forbesimg.com/imageserve/4f07d582150616600588bf39ab92e054/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=66&cropY2=810,Finance and Investments,banking,3.7,0.98
6947,Andreas Halvorsen,57.0,Male,Norway,https://specials-images.forbesimg.com/imageserve/56bde5cbe4b062f6b599bbb8/416x416.jpg?background=000000&cropX1=167&cropX2=591&cropY1=32&cropY2=456,Finance and Investments,hedge funds,3.7,
9093,H. Fisk Johnson,60.0,Male,,https:http://specials-images.forbesimg.com/imageserve/57e072564bbe6f6781c526bb/416x416.jpg?background=000000&cropX1=5&cropX2=726&cropY1=39&cropY2=761,Manufacturing,cleaning products,3.7,
7781,Imogene Powers Johnson,87.0,Female,United States,https://specials-images.forbesimg.com/imageserve/f73950e018838a51ba68a5432c2b1111/416x416.jpg?background=000000&cropX1=0&cropX2=394&cropY1=103&cropY2=497,Manufacturing,cleaning products,3.7,
1120,S. Curtis Johnson,63.0,,United States,https://specials-images.forbesimg.com/imageserve/688f019aa8189ba775f5e11b549fe4cc/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=118&cropY2=862,Manufacturing,cleaning products,3.7,0.0
3181,Helen Johnson-Leipold,61.0,Female,United States,https://specials-images.forbesimg.com/imageserve/3b6607eb3b5ca0b22bae62c57d6fd590/416x416.jpg?background=000000&cropX1=18&cropX2=324&cropY1=2&cropY2=308,Manufacturing,cleaning products,3.7,
4012,Winifred Johnson-Marquart,59.0,Female,,https://specials-images.forbesimg.com/imageserve/2fac3c1d889947907719cf6947ae8980/416x416.jpg?background=000000&cropX1=34&cropX2=1086&cropY1=48&cropY2=1101,Manufacturing,cleaning products,3.7,
5636,Viatcheslav Kantor,64.0,Male,,https://specials-images.forbesimg.com/imageserve/5502fabce4b095aa68c83a04/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=2&cropY2=746,Manufacturing,"fertilizer, real estate",3.7,0.99
8553,Samvel Karapetyan,52.0,Male,,https://specials-images.forbesimg.com/imageserve/5a80b4c84bbe6f2652f53fed/416x416.jpg?background=000000&cropX1=10&cropX2=2336&cropY1=15&cropY2=2343,Construction & Engineering,real estate,3.7,
2173,Marc Ladreit De Lacharriere,77.0,Male,France,https://specials-images.forbesimg.com/imageserve/5a7df23ea7ea431690131bca/416x416.jpg?background=000000&cropX1=817&cropX2=3461&cropY1=6&cropY2=2648,Finance and Investments,finance,3.7,
8733,Angela Leong,57.0,Female,Hong Kong,https://specials-images.forbesimg.com/imageserve/5a57a51b31358e4955aa8005/416x416.jpg?background=000000&cropX1=136&cropX2=1300&cropY1=7&cropY2=1172,Gambling & Casinos,casinos,3.7,
7105,Li Gaiteng,46.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a57a51b31358e4955aa8005/416x416.jpg?background=000000&cropX1=136&cropX2=1300&cropY1=7&cropY2=1172,Manufacturing,hair dryers,3.7,
3538,Mangal Prabhat Lodha,62.0,Male,,https://specials-images.forbesimg.com/imageserve/0ca251e6fe15d8e2d071c859d2cb26bc/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=122&cropY2=866,Real Estate,real estate,3.7,
1808,Michael Milken,71.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59dbd2c24bbe6f37dda03520/416x416.jpg?background=000000&cropX1=68&cropX2=928&cropY1=229&cropY2=1088,Finance and Investments,investments,3.7,
4031,Yuri Milner,56.0,Male,,https://specials-images.forbesimg.com/imageserve/5a80ca9f31358e4955ad2cd9/416x416.jpg?background=000000&cropX1=0&cropX2=2194&cropY1=14&cropY2=2210,Finance and Investments,tech investments,3.7,
8102,Andreas Struengmann,68.0,Male,,https://specials-images.forbesimg.com/imageserve/5a80ca9f31358e4955ad2cd9/416x416.jpg?background=000000&cropX1=0&cropX2=2194&cropY1=14&cropY2=2210,Healthcare,pharmaceuticals,3.7,
6659,Thomas Struengmann,68.0,Male,Germany,https://specials-images.forbesimg.com/imageserve/5a7e557831358e4955ad137a/416x416.jpg?background=000000&cropX1=0&cropX2=2573&cropY1=5&cropY2=2580,Healthcare,pharmaceuticals,3.7,
3922,Tse Ping,66.0,Male,China,https://specials-images.forbesimg.com/imageserve/56703358b0044cf7b67e49b2a2c7d409/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=0&cropY2=740,Healthcare,pharmaceuticals,3.7,
7121,Yitzhak Tshuva,69.0,Male,Israel,https://specials-images.forbesimg.com/imageserve/5a7f7ee0a7ea431690132df9/416x416.jpg?background=000000&cropX1=634&cropX2=2310&cropY1=0&cropY2=1675,Real Estate,real estate,3.7,
5600,Samuel Yin,67.0,Male,Taiwan,https://specials-images.forbesimg.com/imageserve/79f9f719edb1a954ae3fd1229a2f9924/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=58&cropY2=801,Diversified,diversified,3.7,
9660,Michael Ashley,53.0,Male,,https://specials-images.forbesimg.com/imageserve/5a815eee31358e4955ad33b5/416x416.jpg?background=000000&cropX1=371&cropX2=2529&cropY1=257&cropY2=2417,Fashion & Retail,sports retailing,3.6,
1904,Cao Longxiang,60.0,Male,China,https:http://specials-images.forbesimg.com/imageserve/56c68eb1e4b062f6b59a1458/416x416.jpg?background=000000&cropX1=159&cropX2=634&cropY1=305&cropY2=780,Healthcare,pharmaceuticals,3.6,
6290,Jeffery Hildebrand,59.0,Male,United States,https://specials-images.forbesimg.com/imageserve/57e06a924bbe6f6781c5268d/416x416.jpg?background=000000&cropX1=105&cropX2=572&cropY1=63&cropY2=530,Energy,oil,3.6,
1340,Jiang Rensheng,64.0,Male,China,https://specials-images.forbesimg.com/imageserve/562e57b9e4b0ffa7afe645e7/416x416.jpg?background=000000&cropX1=43&cropX2=692&cropY1=209&cropY2=858,Healthcare,vaccine production,3.6,
4898,"Edward Johnson, Iv.",53.0,Male,United States,https://specials-images.forbesimg.com/imageserve/562e57b9e4b0ffa7afe645e7/416x416.jpg?background=000000&cropX1=43&cropX2=692&cropY1=209&cropY2=858,Finance and Investments,money management,3.6,0.99
2205,Elizabeth Johnson,55.0,Female,,https://specials-images.forbesimg.com/imageserve/562e57b9e4b0ffa7afe645e7/416x416.jpg?background=000000&cropX1=43&cropX2=692&cropY1=209&cropY2=858,Finance and Investments,money management,3.6,0.99
7505,Peter Kellogg,75.0,Male,United States,https://specials-images.forbesimg.com/imageserve/562e57b9e4b0ffa7afe645e7/416x416.jpg?background=000000&cropX1=43&cropX2=692&cropY1=209&cropY2=858,Finance and Investments,investments,3.6,
6985,Lim Sung-Ki,78.0,Male,,https://specials-images.forbesimg.com/imageserve/58f8de6ea7ea437ada26679d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=69&cropY2=813,Healthcare,pharmaceuticals,3.6,
1529,Friedhelm Loh,71.0,Male,Germany,https://specials-images.forbesimg.com/imageserve/5a7e11c8a7ea431690131fc6/416x416.jpg?background=000000&cropX1=213&cropX2=2548&cropY1=1484&cropY2=3820,Manufacturing,manufacturing,3.6,0.99
9453,Kiran Mazumdar-Shaw,65.0,Male,India,https://specials-images.forbesimg.com/imageserve/5a7f280a31358e4955ad1901/416x416.jpg?background=000000&cropX1=1272&cropX2=3866&cropY1=0&cropY2=2592,Healthcare,biotech,3.6,0.88
3216,Idan Ofer,62.0,Male,Israel,https://specials-images.forbesimg.com/imageserve/5a7f7c1c31358e4955ad1d35/416x416.jpg?background=000000&cropX1=834&cropX2=3320&cropY1=354&cropY2=2840,Diversified,"drilling, shipping",3.6,
9090,Karsanbhai Patel,74.0,Male,India,https://specials-images.forbesimg.com/imageserve/5a7f27bf31358e4955ad18fa/416x416.jpg?background=000000&cropX1=6&cropX2=1367&cropY1=376&cropY2=1737,Diversified,consumer goods,3.6,
4316,Qin Yinglin,53.0,Male,China,https://specials-images.forbesimg.com/imageserve/a3722ff48b63420aa857d7c876d5c521/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=6&cropY2=746,Food and Beverage,pig breeding,3.6,
1431,Qiu Guanghe,66.0,Male,China,https://specials-images.forbesimg.com/imageserve/5809442131358e238315e7b8/416x416.jpg?background=000000&cropX1=10&cropX2=2368&cropY1=685&cropY2=3045,Fashion & Retail,fashion retail,3.6,
8712,Sarath Ratanavadi,52.0,Male,,https://specials-images.forbesimg.com/imageserve/5ad8dcad31358e4112b82e3d/416x416.jpg?background=000000&cropX1=203&cropX2=824&cropY1=152&cropY2=773,Energy,energy,3.6,0.97
2705,Rodger Riney,72.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59dbdb144bbe6f37dda03642/416x416.jpg?background=000000&cropX1=1016&cropX2=2276&cropY1=43&cropY2=1304,Finance and Investments,discount brokerage,3.6,
7433,Steven Spielberg,71.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8ddae031358e4955adfc22/416x416.jpg?background=000000&cropX1=734&cropX2=2134&cropY1=46&cropY2=1446,Media & Entertainment,Movies,3.6,
5421,Gabriele Volkmann,,Female,,https://specials-images.forbesimg.com/imageserve/5a8ddae031358e4955adfc22/416x416.jpg?background=000000&cropX1=734&cropX2=2134&cropY1=46&cropY2=1446,Automotive,auto parts,3.6,
9445,Arne Wilhelmsen,88.0,Male,Norway,https://specials-images.forbesimg.com/imageserve/58a386e64bbe6f0e5586cff9/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=5&cropY2=748,Logistics,cruise ships,3.6,
7441,Xu Jingren,73.0,Male,China,https://specials-images.forbesimg.com/imageserve/580951f5a7ea435b91b04853/416x416.jpg?background=000000&cropX1=2&cropX2=743&cropY1=37&cropY2=778,Healthcare,pharmaceuticals,3.6,
3659,Zhang Li,65.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a7d22214bbe6f2652f51261/416x416.jpg?background=000000&cropX1=518&cropX2=1853&cropY1=674&cropY2=2009,Real Estate,real estate,3.6,
7524,Zhang Xin,52.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a7d22214bbe6f2652f51261/416x416.jpg?background=000000&cropX1=518&cropX2=1853&cropY1=674&cropY2=2009,Real Estate,real estate,3.6,0.59
7597,Anita Zucker,66.0,Female,,https://specials-images.forbesimg.com/imageserve/57e124e131358e16c589bb77/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=15&cropY2=759,Manufacturing,chemicals,3.6,
2038,Carlo Benetton,74.0,Male,Italy,https://specials-images.forbesimg.com/imageserve/48e7014b81dcbb5af16440c90335228e/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=0&cropY2=741,Fashion & Retail,"fashion retail, investments",3.5,0.99
6541,Gilberto Benetton,77.0,Male,Italy,https://specials-images.forbesimg.com/imageserve/589f893c4bbe6f0e55868e24/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=0&cropY2=743,Fashion & Retail,"fashion retail, investments",3.5,
6244,Giuliana Benetton,80.0,Female,Italy,https://specials-images.forbesimg.com/imageserve/5a7f90bf31358e4955ad1df2/416x416.jpg?background=000000&cropX1=207&cropX2=2084&cropY1=218&cropY2=2096,Fashion & Retail,"fashion retail, investments",3.5,
4989,Luciano Benetton,83.0,Male,Italy,https://specials-images.forbesimg.com/imageserve/5a7f9684a7ea431690132eb0/416x416.jpg?background=000000&cropX1=339&cropX2=1832&cropY1=240&cropY2=1734,Fashion & Retail,"fashion retail, investments",3.5,
8707,Chen Bang,52.0,Male,,https://specials-images.forbesimg.com/imageserve/2b6a0c7bcd0e173f3b342365e3667d14/416x416.jpg?background=000000&cropX1=27&cropX2=705&cropY1=63&cropY2=741,Healthcare,hospitals,3.5,
7808,Kuldip Singh & Gurbachan Singh Dhingra,,Male,,https://specials-images.forbesimg.com/imageserve/9d847c68baaab474610d6f09e72d3aff/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=300&cropY2=1044,Manufacturing,paints,3.5,0.95
3416,Abilio Dos Santos Diniz,81.0,Male,,https://specials-images.forbesimg.com/imageserve/5a7b795531358e4955acdd22/416x416.jpg?background=000000&cropX1=0&cropX2=3292&cropY1=330&cropY2=3620,Fashion & Retail,retail,3.5,
9883,Bernard Ecclestone,87.0,Male,United Kingdom,https://specials-images.forbesimg.com/imageserve/5a81552831358e4955ad3343/416x416.jpg?background=000000&cropX1=0&cropX2=4194&cropY1=0&cropY2=4192,Sports,Formula One,3.5,
6632,Judy Faulkner,74.0,Female,United States,https://specials-images.forbesimg.com/imageserve/59231261a7ea434078d441dc/416x416.jpg?background=000000&cropX1=187&cropX2=1015&cropY1=89&cropY2=916,Technology,health IT,3.5,
6964,Gao Tianguo,66.0,Male,China,https://specials-images.forbesimg.com/imageserve/59231261a7ea434078d441dc/416x416.jpg?background=000000&cropX1=187&cropX2=1015&cropY1=89&cropY2=916,Real Estate,"real estate, finance",3.5,
8930,Joshua Harris,53.0,Male,,https://specials-images.forbesimg.com/imageserve/59dbe59ba7ea436b47b39e9e/416x416.jpg?background=000000&cropX1=871&cropX2=1714&cropY1=764&cropY2=1607,Finance and Investments,private equity,3.5,
